Date,RT DIA,RT MDY,RT QQQ,RT SPY,RT01 DIA,RT01 MDY,RT01 QQQ,RT01 SPY,RT02 DIA,RT02 MDY,RT02 QQQ,RT02 SPY,RT03 DIA,RT03 MDY,RT03 QQQ,RT03 SPY,RT04 DIA,RT04 MDY,RT04 QQQ,RT04 SPY,RT05 DIA,RT05 MDY,RT05 QQQ,RT05 SPY,RT06 DIA,RT06 MDY,RT06 QQQ,RT06 SPY,RT07 DIA,RT07 MDY,RT07 QQQ,RT07 SPY,RT08 DIA,RT08 MDY,RT08 QQQ,RT08 SPY,RT09 DIA,RT09 MDY,RT09 QQQ,RT09 SPY,RT10 DIA,RT10 MDY,RT10 QQQ,RT10 SPY,RT11 DIA,RT11 MDY,RT11 QQQ,RT11 SPY,RT12 DIA,RT12 MDY,RT12 QQQ,RT12 SPY,AVT DIA,AVT MDY,AVT QQQ,AVT SPY,AVT01 DIA,AVT01 MDY,AVT01 QQQ,AVT01 SPY,AVT02 DIA,AVT02 MDY,AVT02 QQQ,AVT02 SPY,AVT03 DIA,AVT03 MDY,AVT03 QQQ,AVT03 SPY,AVT04 DIA,AVT04 MDY,AVT04 QQQ,AVT04 SPY,AVT05 DIA,AVT05 MDY,AVT05 QQQ,AVT05 SPY,AVT06 DIA,AVT06 MDY,AVT06 QQQ,AVT06 SPY,AVT07 DIA,AVT07 MDY,AVT07 QQQ,AVT07 SPY,AVT08 DIA,AVT08 MDY,AVT08 QQQ,AVT08 SPY,AVT09 DIA,AVT09 MDY,AVT09 QQQ,AVT09 SPY,AVT10 DIA,AVT10 MDY,AVT10 QQQ,AVT10 SPY,AVT11 DIA,AVT11 MDY,AVT11 QQQ,AVT11 SPY,AVT12 DIA,AVT12 MDY,AVT12 QQQ,AVT12 SPY,SDT DIA,SDT MDY,SDT QQQ,SDT SPY,SDT01 DIA,SDT01 MDY,SDT01 QQQ,SDT01 SPY,SDT02 DIA,SDT02 MDY,SDT02 QQQ,SDT02 SPY,SDT03 DIA,SDT03 MDY,SDT03 QQQ,SDT03 SPY,SDT04 DIA,SDT04 MDY,SDT04 QQQ,SDT04 SPY,SDT05 DIA,SDT05 MDY,SDT05 QQQ,SDT05 SPY,SDT06 DIA,SDT06 MDY,SDT06 QQQ,SDT06 SPY,SDT07 DIA,SDT07 MDY,SDT07 QQQ,SDT07 SPY,SDT08 DIA,SDT08 MDY,SDT08 QQQ,SDT08 SPY,SDT09 DIA,SDT09 MDY,SDT09 QQQ,SDT09 SPY,SDT10 DIA,SDT10 MDY,SDT10 QQQ,SDT10 SPY,SDT11 DIA,SDT11 MDY,SDT11 QQQ,SDT11 SPY,SDT12 DIA,SDT12 MDY,SDT12 QQQ,SDT12 SPY
2011-02-18,0.5600,0.8513,0.5384,0.5411,0.2111,-0.3525,-0.1475,0.0367,0.6916,0.8424,0.5462,0.8693,-0.3133,0.0627,-0.2230,-0.1809,0.3637,0.2577,0.5185,0.4064,1.3658,1.3733,1.7293,1.3966,-1.2528,-1.1232,-1.1951,-1.1938,1.7871,1.2745,1.3947,1.5757,-0.8207,-0.9908,-1.2375,-0.9391,-1.6043,-1.2511,-1.0322,-1.4133,-1.5835,-1.2018,-1.4692,-1.5737,0.2369,0.0519,0.0380,0.2089,0.8109,1.3357,1.2291,1.0769,-0.1993,-0.2119,-0.5526,-0.7528,-0.4680,0.0910,-1.0571,-1.4229,-0.8869,0.1756,-0.9597,-1.0828,-0.6084,0.1034,-0.2705,-0.1599,-0.8252,0.2367,-0.1186,-0.2559,-1.1981,-0.2430,-0.6347,-0.3120,-0.9855,-0.0631,-1.0707,-0.1757,-0.4611,0.0346,-0.6904,0.0431,0.2128,1.6773,-0.1408,0.7495,2.4336,2.4791,1.8870,2.5235,1.1777,2.1101,0.8044,1.7456,-0.9908,-0.4195,-1.1128,-0.0893,-1.1520,-0.4141,-0.8603,-0.0285,-0.7933,-0.9344,-0.5003,-0.7635,-1.3442,-0.9907,-0.9336,-1.1413,-0.6857,-0.9234,-0.7266,-0.7606,-0.3755,-0.5965,-0.4988,-0.4342,-0.8372,-0.9623,-0.4945,-0.8312,-0.3876,-0.3118,-0.4359,-0.2403,-0.2114,-0.0419,-0.1821,-0.2217,0.4896,0.7111,0.3406,0.4808,0.6124,0.4370,0.6592,0.5604,2.2937,2.4231,2.3704,2.3085,0.8811,0.8562,0.9917,0.9431,-1.6588,-1.1163,-1.8675,-1.6364,-1.2095,-1.2576,-1.4191,-1.3060
2011-03-21,-0.7121,-0.5915,-1.0179,-0.7062,0.5600,0.8513,0.5384,0.5411,0.2111,-0.3525,-0.1475,0.0367,0.6916,0.8424,0.5462,0.8693,-0.3133,0.0627,-0.2230,-0.1809,0.3637,0.2577,0.5185,0.4064,1.3658,1.3733,1.7293,1.3966,-1.2528,-1.1232,-1.1951,-1.1938,1.7871,1.2745,1.3947,1.5757,-0.8207,-0.9908,-1.2375,-0.9391,-1.6043,-1.2511,-1.0322,-1.4133,-1.5835,-1.2018,-1.4692,-1.5737,0.2369,0.0519,0.0380,0.2089,0.4512,1.3925,0.8688,1.0033,-0.1993,-0.2119,-0.5526,-0.7528,-0.4680,0.0910,-1.0571,-1.4229,-0.8869,0.1756,-0.9597,-1.0828,-0.6084,0.1034,-0.2705,-0.1599,-0.8252,0.2367,-0.1186,-0.2559,-1.1981,-0.2430,-0.6347,-0.3120,-0.9855,-0.0631,-1.0707,-0.1757,-0.4611,0.0346,-0.6904,0.0431,0.2128,1.6773,-0.1408,0.7495,2.4336,2.4791,1.8870,2.5235,1.1777,2.1101,0.8044,1.7456,-0.9908,-0.4195,-1.1128,-0.0893,0.4495,0.1650,0.4530,0.3064,-0.7933,-0.9344,-0.5003,-0.7635,-1.3442,-0.9907,-0.9336,-1.1413,-0.6857,-0.9234,-0.7266,-0.7606,-0.3755,-0.5965,-0.4988,-0.4342,-0.8372,-0.9623,-0.4945,-0.8312,-0.3876,-0.3118,-0.4359,-0.2403,-0.2114,-0.0419,-0.1821,-0.2217,0.4896,0.7111,0.3406,0.4808,0.6124,0.4370,0.6592,0.5604,2.2937,2.4231,2.3704,2.3085,0.8811,0.8562,0.9917,0.9431,-1.6588,-1.1163,-1.8675,-1.6364
2011-04-18,-0.0160,-0.2497,-0.0781,-0.1579,-0.7121,-0.5915,-1.0179,-0.7062,0.5600,0.8513,0.5384,0.5411,0.2111,-0.3525,-0.1475,0.0367,0.6916,0.8424,0.5462,0.8693,-0.3133,0.0627,-0.2230,-0.1809,0.3637,0.2577,0.5185,0.4064,1.3658,1.3733,1.7293,1.3966,-1.2528,-1.1232,-1.1951,-1.1938,1.7871,1.2745,1.3947,1.5757,-0.8207,-0.9908,-1.2375,-0.9391,-1.6043,-1.2511,-1.0322,-1.4133,-1.5835,-1.2018,-1.4692,-1.5737,-0.6538,-0.0981,-0.7150,-0.6357,0.4512,1.3925,0.8688,1.0033,-0.1993,-0.2119,-0.5526,-0.7528,-0.4680,0.0910,-1.0571,-1.4229,-0.8869,0.1756,-0.9597,-1.0828,-0.6084,0.1034,-0.2705,-0.1599,-0.8252,0.2367,-0.1186,-0.2559,-1.1981,-0.2430,-0.6347,-0.3120,-0.9855,-0.0631,-1.0707,-0.1757,-0.4611,0.0346,-0.6904,0.0431,0.2128,1.6773,-0.1408,0.7495,2.4336,2.4791,1.8870,2.5235,1.1777,2.1101,0.8044,1.7456,-0.9050,-0.7786,-1.0359,-1.0452,0.4495,0.1650,0.4530,0.3064,-0.7933,-0.9344,-0.5003,-0.7635,-1.3442,-0.9907,-0.9336,-1.1413,-0.6857,-0.9234,-0.7266,-0.7606,-0.3755,-0.5965,-0.4988,-0.4342,-0.8372,-0.9623,-0.4945,-0.8312,-0.3876,-0.3118,-0.4359,-0.2403,-0.2114,-0.0419,-0.1821,-0.2217,0.4896,0.7111,0.3406,0.4808,0.6124,0.4370,0.6592,0.5604,2.2937,2.4231,2.3704,2.3085,0.8811,0.8562,0.9917,0.9431
2011-05-17,0.0675,-0.2313,0.0036,-0.0277,-0.0160,-0.2497,-0.0781,-0.1579,-0.7121,-0.5915,-1.0179,-0.7062,0.5600,0.8513,0.5384,0.5411,0.2111,-0.3525,-0.1475,0.0367,0.6916,0.8424,0.5462,0.8693,-0.3133,0.0627,-0.2230,-0.1809,0.3637,0.2577,0.5185,0.4064,1.3658,1.3733,1.7293,1.3966,-1.2528,-1.1232,-1.1951,-1.1938,1.7871,1.2745,1.3947,1.5757,-0.8207,-0.9908,-1.2375,-0.9391,-1.6043,-1.2511,-1.0322,-1.4133,0.7788,-0.8311,-0.6702,-0.3695,-0.6538,-0.0981,-0.7150,-0.6357,0.4512,1.3925,0.8688,1.0033,-0.1993,-0.2119,-0.5526,-0.7528,-0.4680,0.0910,-1.0571,-1.4229,-0.8869,0.1756,-0.9597,-1.0828,-0.6084,0.1034,-0.2705,-0.1599,-0.8252,0.2367,-0.1186,-0.2559,-1.1981,-0.2430,-0.6347,-0.3120,-0.9855,-0.0631,-1.0707,-0.1757,-0.4611,0.0346,-0.6904,0.0431,0.2128,1.6773,-0.1408,0.7495,2.4336,2.4791,1.8870,2.5235,-0.2981,-0.5532,-0.4580,-0.6389,-0.9050,-0.7786,-1.0359,-1.0452,0.4495,0.1650,0.4530,0.3064,-0.7933,-0.9344,-0.5003,-0.7635,-1.3442,-0.9907,-0.9336,-1.1413,-0.6857,-0.9234,-0.7266,-0.7606,-0.3755,-0.5965,-0.4988,-0.4342,-0.8372,-0.9623,-0.4945,-0.8312,-0.3876,-0.3118,-0.4359,-0.2403,-0.2114,-0.0419,-0.1821,-0.2217,0.4896,0.7111,0.3406,0.4808,0.6124,0.4370,0.6592,0.5604,2.2937,2.4231,2.3704,2.3085
2011-06-15,-1.3272,-1.2721,-1.2888,-1.2640,0.0675,-0.2313,0.0036,-0.0277,-0.0160,-0.2497,-0.0781,-0.1579,-0.7121,-0.5915,-1.0179,-0.7062,0.5600,0.8513,0.5384,0.5411,0.2111,-0.3525,-0.1475,0.0367,0.6916,0.8424,0.5462,0.8693,-0.3133,0.0627,-0.2230,-0.1809,0.3637,0.2577,0.5185,0.4064,1.3658,1.3733,1.7293,1.3966,-1.2528,-1.1232,-1.1951,-1.1938,1.7871,1.2745,1.3947,1.5757,-0.8207,-0.9908,-1.2375,-0.9391,-0.3071,-0.8965,-1.3524,0.6038,0.7788,-0.8311,-0.6702,-0.3695,-0.6538,-0.0981,-0.7150,-0.6357,0.4512,1.3925,0.8688,1.0033,-0.1993,-0.2119,-0.5526,-0.7528,-0.4680,0.0910,-1.0571,-1.4229,-0.8869,0.1756,-0.9597,-1.0828,-0.6084,0.1034,-0.2705,-0.1599,-0.8252,0.2367,-0.1186,-0.2559,-1.1981,-0.2430,-0.6347,-0.3120,-0.9855,-0.0631,-1.0707,-0.1757,-0.4611,0.0346,-0.6904,0.0431,0.2128,1.6773,-0.1408,0.7495,0.4879,0.7525,0.5301,0.5340,-0.2981,-0.5532,-0.4580,-0.6389,-0.9050,-0.7786,-1.0359,-1.0452,0.4495,0.1650,0.4530,0.3064,-0.7933,-0.9344,-0.5003,-0.7635,-1.3442,-0.9907,-0.9336,-1.1413,-0.6857,-0.9234,-0.7266,-0.7606,-0.3755,-0.5965,-0.4988,-0.4342,-0.8372,-0.9623,-0.4945,-0.8312,-0.3876,-0.3118,-0.4359,-0.2403,-0.2114,-0.0419,-0.1821,-0.2217,0.4896,0.7111,0.3406,0.4808,0.6124,0.4370,0.6592,0.5604
2011-07-14,0.7293,0.3942,0.5997,0.4436,-1.3272,-1.2721,-1.2888,-1.2640,0.0675,-0.2313,0.0036,-0.0277,-0.0160,-0.2497,-0.0781,-0.1579,-0.7121,-0.5915,-1.0179,-0.7062,0.5600,0.8513,0.5384,0.5411,0.2111,-0.3525,-0.1475,0.0367,0.6916,0.8424,0.5462,0.8693,-0.3133,0.0627,-0.2230,-0.1809,0.3637,0.2577,0.5185,0.4064,1.3658,1.3733,1.7293,1.3966,-1.2528,-1.1232,-1.1951,-1.1938,1.7871,1.2745,1.3947,1.5757,0.0102,-0.3179,0.0835,1.2747,-0.3071,-0.8965,-1.3524,0.6038,0.7788,-0.8311,-0.6702,-0.3695,-0.6538,-0.0981,-0.7150,-0.6357,0.4512,1.3925,0.8688,1.0033,-0.1993,-0.2119,-0.5526,-0.7528,-0.4680,0.0910,-1.0571,-1.4229,-0.8869,0.1756,-0.9597,-1.0828,-0.6084,0.1034,-0.2705,-0.1599,-0.8252,0.2367,-0.1186,-0.2559,-1.1981,-0.2430,-0.6347,-0.3120,-0.9855,-0.0631,-1.0707,-0.1757,-0.4611,0.0346,-0.6904,0.0431,0.1884,0.1977,1.0096,0.4699,0.4879,0.7525,0.5301,0.5340,-0.2981,-0.5532,-0.4580,-0.6389,-0.9050,-0.7786,-1.0359,-1.0452,0.4495,0.1650,0.4530,0.3064,-0.7933,-0.9344,-0.5003,-0.7635,-1.3442,-0.9907,-0.9336,-1.1413,-0.6857,-0.9234,-0.7266,-0.7606,-0.3755,-0.5965,-0.4988,-0.4342,-0.8372,-0.9623,-0.4945,-0.8312,-0.3876,-0.3118,-0.4359,-0.2403,-0.2114,-0.0419,-0.1821,-0.2217,0.4896,0.7111,0.3406,0.4808
2011-08-11,-2.2702,-2.3274,-1.5121,-2.1697,0.7293,0.3942,0.5997,0.4436,-1.3272,-1.2721,-1.2888,-1.2640,0.0675,-0.2313,0.0036,-0.0277,-0.0160,-0.2497,-0.0781,-0.1579,-0.7121,-0.5915,-1.0179,-0.7062,0.5600,0.8513,0.5384,0.5411,0.2111,-0.3525,-0.1475,0.0367,0.6916,0.8424,0.5462,0.8693,-0.3133,0.0627,-0.2230,-0.1809,0.3637,0.2577,0.5185,0.4064,1.3658,1.3733,1.7293,1.3966,-1.2528,-1.1232,-1.1951,-1.1938,2.5733,2.0370,2.3729,2.5979,0.0102,-0.3179,0.0835,1.2747,-0.3071,-0.8965,-1.3524,0.6038,0.7788,-0.8311,-0.6702,-0.3695,-0.6538,-0.0981,-0.7150,-0.6357,0.4512,1.3925,0.8688,1.0033,-0.1993,-0.2119,-0.5526,-0.7528,-0.4680,0.0910,-1.0571,-1.4229,-0.8869,0.1756,-0.9597,-1.0828,-0.6084,0.1034,-0.2705,-0.1599,-0.8252,0.2367,-0.1186,-0.2559,-1.1981,-0.2430,-0.6347,-0.3120,-0.9855,-0.0631,-1.0707,-0.1757,2.9224,3.0163,2.9486,2.9623,0.1884,0.1977,1.0096,0.4699,0.4879,0.7525,0.5301,0.5340,-0.2981,-0.5532,-0.4580,-0.6389,-0.9050,-0.7786,-1.0359,-1.0452,0.4495,0.1650,0.4530,0.3064,-0.7933,-0.9344,-0.5003,-0.7635,-1.3442,-0.9907,-0.9336,-1.1413,-0.6857,-0.9234,-0.7266,-0.7606,-0.3755,-0.5965,-0.4988,-0.4342,-0.8372,-0.9623,-0.4945,-0.8312,-0.3876,-0.3118,-0.4359,-0.2403,-0.2114,-0.0419,-0.1821,-0.2217
2011-09-09,-0.2881,-0.3864,-0.1341,-0.3234,-2.2702,-2.3274,-1.5121,-2.1697,0.7293,0.3942,0.5997,0.4436,-1.3272,-1.2721,-1.2888,-1.2640,0.0675,-0.2313,0.0036,-0.0277,-0.0160,-0.2497,-0.0781,-0.1579,-0.7121,-0.5915,-1.0179,-0.7062,0.5600,0.8513,0.5384,0.5411,0.2111,-0.3525,-0.1475,0.0367,0.6916,0.8424,0.5462,0.8693,-0.3133,0.0627,-0.2230,-0.1809,0.3637,0.2577,0.5185,0.4064,1.3658,1.3733,1.7293,1.3966,1.0560,0.2488,0.3758,1.2801,2.5733,2.0370,2.3729,2.5979,0.0102,-0.3179,0.0835,1.2747,-0.3071,-0.8965,-1.3524,0.6038,0.7788,-0.8311,-0.6702,-0.3695,-0.6538,-0.0981,-0.7150,-0.6357,0.4512,1.3925,0.8688,1.0033,-0.1993,-0.2119,-0.5526,-0.7528,-0.4680,0.0910,-1.0571,-1.4229,-0.8869,0.1756,-0.9597,-1.0828,-0.6084,0.1034,-0.2705,-0.1599,-0.8252,0.2367,-0.1186,-0.2559,-1.1981,-0.2430,-0.6347,-0.3120,1.4693,1.6066,1.5024,1.4747,2.9224,3.0163,2.9486,2.9623,0.1884,0.1977,1.0096,0.4699,0.4879,0.7525,0.5301,0.5340,-0.2981,-0.5532,-0.4580,-0.6389,-0.9050,-0.7786,-1.0359,-1.0452,0.4495,0.1650,0.4530,0.3064,-0.7933,-0.9344,-0.5003,-0.7635,-1.3442,-0.9907,-0.9336,-1.1413,-0.6857,-0.9234,-0.7266,-0.7606,-0.3755,-0.5965,-0.4988,-0.4342,-0.8372,-0.9623,-0.4945,-0.8312,-0.3876,-0.3118,-0.4359,-0.2403
2011-10-07,0.2290,-0.4996,0.3176,0.0626,-0.2881,-0.3864,-0.1341,-0.3234,-2.2702,-2.3274,-1.5121,-2.1697,0.7293,0.3942,0.5997,0.4436,-1.3272,-1.2721,-1.2888,-1.2640,0.0675,-0.2313,0.0036,-0.0277,-0.0160,-0.2497,-0.0781,-0.1579,-0.7121,-0.5915,-1.0179,-0.7062,0.5600,0.8513,0.5384,0.5411,0.2111,-0.3525,-0.1475,0.0367,0.6916,0.8424,0.5462,0.8693,-0.3133,0.0627,-0.2230,-0.1809,0.3637,0.2577,0.5185,0.4064,1.2016,1.0299,1.2616,1.2182,1.0560,0.2488,0.3758,1.2801,2.5733,2.0370,2.3729,2.5979,0.0102,-0.3179,0.0835,1.2747,-0.3071,-0.8965,-1.3524,0.6038,0.7788,-0.8311,-0.6702,-0.3695,-0.6538,-0.0981,-0.7150,-0.6357,0.4512,1.3925,0.8688,1.0033,-0.1993,-0.2119,-0.5526,-0.7528,-0.4680,0.0910,-1.0571,-1.4229,-0.8869,0.1756,-0.9597,-1.0828,-0.6084,0.1034,-0.2705,-0.1599,-0.8252,0.2367,-0.1186,-0.2559,1.1075,1.2435,0.7746,1.0430,1.4693,1.6066,1.5024,1.4747,2.9224,3.0163,2.9486,2.9623,0.1884,0.1977,1.0096,0.4699,0.4879,0.7525,0.5301,0.5340,-0.2981,-0.5532,-0.4580,-0.6389,-0.9050,-0.7786,-1.0359,-1.0452,0.4495,0.1650,0.4530,0.3064,-0.7933,-0.9344,-0.5003,-0.7635,-1.3442,-0.9907,-0.9336,-1.1413,-0.6857,-0.9234,-0.7266,-0.7606,-0.3755,-0.5965,-0.4988,-0.4342,-0.8372,-0.9623,-0.4945,-0.8312
2011-11-04,1.3927,1.7446,1.2339,1.4819,0.2290,-0.4996,0.3176,0.0626,-0.2881,-0.3864,-0.1341,-0.3234,-2.2702,-2.3274,-1.5121,-2.1697,0.7293,0.3942,0.5997,0.4436,-1.3272,-1.2721,-1.2888,-1.2640,0.0675,-0.2313,0.0036,-0.0277,-0.0160,-0.2497,-0.0781,-0.1579,-0.7121,-0.5915,-1.0179,-0.7062,0.5600,0.8513,0.5384,0.5411,0.2111,-0.3525,-0.1475,0.0367,0.6916,0.8424,0.5462,0.8693,-0.3133,0.0627,-0.2230,-0.1809,0.4031,1.8184,0.3984,0.6753,1.2016,1.0299,1.2616,1.2182,1.0560,0.2488,0.3758,1.2801,2.5733,2.0370,2.3729,2.5979,0.0102,-0.3179,0.0835,1.2747,-0.3071,-0.8965,-1.3524,0.6038,0.7788,-0.8311,-0.6702,-0.3695,-0.6538,-0.0981,-0.7150,-0.6357,0.4512,1.3925,0.8688,1.0033,-0.1993,-0.2119,-0.5526,-0.7528,-0.4680,0.0910,-1.0571,-1.4229,-0.8869,0.1756,-0.9597,-1.0828,-0.6084,0.1034,-0.2705,-0.1599,0.8670,0.8214,0.6236,0.8506,1.1075,1.2435,0.7746,1.0430,1.4693,1.6066,1.5024,1.4747,2.9224,3.0163,2.9486,2.9623,0.1884,0.1977,1.0096,0.4699,0.4879,0.7525,0.5301,0.5340,-0.2981,-0.5532,-0.4580,-0.6389,-0.9050,-0.7786,-1.0359,-1.0452,0.4495,0.1650,0.4530,0.3064,-0.7933,-0.9344,-0.5003,-0.7635,-1.3442,-0.9907,-0.9336,-1.1413,-0.6857,-0.9234,-0.7266,-0.7606,-0.3755,-0.5965,-0.4988,-0.4342
2011-12-05,0.1421,-0.1028,-0.3214,0.0687,1.3927,1.7446,1.2339,1.4819,0.2290,-0.4996,0.3176,0.0626,-0.2881,-0.3864,-0.1341,-0.3234,-2.2702,-2.3274,-1.5121,-2.1697,0.7293,0.3942,0.5997,0.4436,-1.3272,-1.2721,-1.2888,-1.2640,0.0675,-0.2313,0.0036,-0.0277,-0.0160,-0.2497,-0.0781,-0.1579,-0.7121,-0.5915,-1.0179,-0.7062,0.5600,0.8513,0.5384,0.5411,0.2111,-0.3525,-0.1475,0.0367,0.6916,0.8424,0.5462,0.8693,-0.2365,-0.4909,-0.6182,0.0120,0.4031,1.8184,0.3984,0.6753,1.2016,1.0299,1.2616,1.2182,1.0560,0.2488,0.3758,1.2801,2.5733,2.0370,2.3729,2.5979,0.0102,-0.3179,0.0835,1.2747,-0.3071,-0.8965,-1.3524,0.6038,0.7788,-0.8311,-0.6702,-0.3695,-0.6538,-0.0981,-0.7150,-0.6357,0.4512,1.3925,0.8688,1.0033,-0.1993,-0.2119,-0.5526,-0.7528,-0.4680,0.0910,-1.0571,-1.4229,-0.8869,0.1756,-0.9597,-1.0828,0.7929,0.6261,0.7348,0.7053,0.8670,0.8214,0.6236,0.8506,1.1075,1.2435,0.7746,1.0430,1.4693,1.6066,1.5024,1.4747,2.9224,3.0163,2.9486,2.9623,0.1884,0.1977,1.0096,0.4699,0.4879,0.7525,0.5301,0.5340,-0.2981,-0.5532,-0.4580,-0.6389,-0.9050,-0.7786,-1.0359,-1.0452,0.4495,0.1650,0.4530,0.3064,-0.7933,-0.9344,-0.5003,-0.7635,-1.3442,-0.9907,-0.9336,-1.1413,-0.6857,-0.9234,-0.7266,-0.7606
2012-01-04,0.4402,-0.1221,-0.0400,0.3273,0.1421,-0.1028,-0.3214,0.0687,1.3927,1.7446,1.2339,1.4819,0.2290,-0.4996,0.3176,0.0626,-0.2881,-0.3864,-0.1341,-0.3234,-2.2702,-2.3274,-1.5121,-2.1697,0.7293,0.3942,0.5997,0.4436,-1.3272,-1.2721,-1.2888,-1.2640,0.0675,-0.2313,0.0036,-0.0277,-0.0160,-0.2497,-0.0781,-0.1579,-0.7121,-0.5915,-1.0179,-0.7062,0.5600,0.8513,0.5384,0.5411,0.2111,-0.3525,-0.1475,0.0367,-0.8866,-0.4874,-1.0838,-0.7621,-0.2365,-0.4909,-0.6182,0.0120,0.4031,1.8184,0.3984,0.6753,1.2016,1.0299,1.2616,1.2182,1.0560,0.2488,0.3758,1.2801,2.5733,2.0370,2.3729,2.5979,0.0102,-0.3179,0.0835,1.2747,-0.3071,-0.8965,-1.3524,0.6038,0.7788,-0.8311,-0.6702,-0.3695,-0.6538,-0.0981,-0.7150,-0.6357,0.4512,1.3925,0.8688,1.0033,-0.1993,-0.2119,-0.5526,-0.7528,-0.4680,0.0910,-1.0571,-1.4229,-0.2144,-0.1557,-0.2972,-0.1625,0.7929,0.6261,0.7348,0.7053,0.8670,0.8214,0.6236,0.8506,1.1075,1.2435,0.7746,1.0430,1.4693,1.6066,1.5024,1.4747,2.9224,3.0163,2.9486,2.9623,0.1884,0.1977,1.0096,0.4699,0.4879,0.7525,0.5301,0.5340,-0.2981,-0.5532,-0.4580,-0.6389,-0.9050,-0.7786,-1.0359,-1.0452,0.4495,0.1650,0.4530,0.3064,-0.7933,-0.9344,-0.5003,-0.7635,-1.3442,-0.9907,-0.9336,-1.1413
2012-02-02,0.4138,1.2448,1.3958,0.7874,0.4402,-0.1221,-0.0400,0.3273,0.1421,-0.1028,-0.3214,0.0687,1.3927,1.7446,1.2339,1.4819,0.2290,-0.4996,0.3176,0.0626,-0.2881,-0.3864,-0.1341,-0.3234,-2.2702,-2.3274,-1.5121,-2.1697,0.7293,0.3942,0.5997,0.4436,-1.3272,-1.2721,-1.2888,-1.2640,0.0675,-0.2313,0.0036,-0.0277,-0.0160,-0.2497,-0.0781,-0.1579,-0.7121,-0.5915,-1.0179,-0.7062,0.5600,0.8513,0.5384,0.5411,-0.8172,-1.3222,-1.0863,-1.2280,-0.8866,-0.4874,-1.0838,-0.7621,-0.2365,-0.4909,-0.6182,0.0120,0.4031,1.8184,0.3984,0.6753,1.2016,1.0299,1.2616,1.2182,1.0560,0.2488,0.3758,1.2801,2.5733,2.0370,2.3729,2.5979,0.0102,-0.3179,0.0835,1.2747,-0.3071,-0.8965,-1.3524,0.6038,0.7788,-0.8311,-0.6702,-0.3695,-0.6538,-0.0981,-0.7150,-0.6357,0.4512,1.3925,0.8688,1.0033,-0.1993,-0.2119,-0.5526,-0.7528,-1.3300,-1.1350,-1.3983,-1.2543,-0.2144,-0.1557,-0.2972,-0.1625,0.7929,0.6261,0.7348,0.7053,0.8670,0.8214,0.6236,0.8506,1.1075,1.2435,0.7746,1.0430,1.4693,1.6066,1.5024,1.4747,2.9224,3.0163,2.9486,2.9623,0.1884,0.1977,1.0096,0.4699,0.4879,0.7525,0.5301,0.5340,-0.2981,-0.5532,-0.4580,-0.6389,-0.9050,-0.7786,-1.0359,-1.0452,0.4495,0.1650,0.4530,0.3064,-0.7933,-0.9344,-0.5003,-0.7635
2012-03-02,0.3189,0.2862,0.9858,0.5887,0.4138,1.2448,1.3958,0.7874,0.4402,-0.1221,-0.0400,0.3273,0.1421,-0.1028,-0.3214,0.0687,1.3927,1.7446,1.2339,1.4819,0.2290,-0.4996,0.3176,0.0626,-0.2881,-0.3864,-0.1341,-0.3234,-2.2702,-2.3274,-1.5121,-2.1697,0.7293,0.3942,0.5997,0.4436,-1.3272,-1.2721,-1.2888,-1.2640,0.0675,-0.2313,0.0036,-0.0277,-0.0160,-0.2497,-0.0781,-0.1579,-0.7121,-0.5915,-1.0179,-0.7062,-0.6568,-0.7878,-0.2820,-0.9355,-0.8172,-1.3222,-1.0863,-1.2280,-0.8866,-0.4874,-1.0838,-0.7621,-0.2365,-0.4909,-0.6182,0.0120,0.4031,1.8184,0.3984,0.6753,1.2016,1.0299,1.2616,1.2182,1.0560,0.2488,0.3758,1.2801,2.5733,2.0370,2.3729,2.5979,0.0102,-0.3179,0.0835,1.2747,-0.3071,-0.8965,-1.3524,0.6038,0.7788,-0.8311,-0.6702,-0.3695,-0.6538,-0.0981,-0.7150,-0.6357,0.4512,1.3925,0.8688,1.0033,-1.0851,-1.0216,-1.0518,-1.0490,-1.3300,-1.1350,-1.3983,-1.2543,-0.2144,-0.1557,-0.2972,-0.1625,0.7929,0.6261,0.7348,0.7053,0.8670,0.8214,0.6236,0.8506,1.1075,1.2435,0.7746,1.0430,1.4693,1.6066,1.5024,1.4747,2.9224,3.0163,2.9486,2.9623,0.1884,0.1977,1.0096,0.4699,0.4879,0.7525,0.5301,0.5340,-0.2981,-0.5532,-0.4580,-0.6389,-0.9050,-0.7786,-1.0359,-1.0452,0.4495,0.1650,0.4530,0.3064
