Ticker,Date,V,P,AV,R,DRSD,YR,R01,R02,R03,R04,R05,R06,R07,R08,R09,R10,R11,R12,AV01,AV02,AV03,AV04,AV05,AV06,AV07,AV08,AV09,AV10,AV11,AV12,DRSD01,DRSD02,DRSD03,DRSD04,DRSD05,DRSD06,DRSD07,DRSD08,DRSD09,DRSD10,DRSD11,DRSD12,RC,RC01,RC02,RC03,RC04,RC05,RC06,RC07,RC08,RC09,RC10,RC11,RC12,AVC,AVC01,AVC02,AVC03,AVC04,AVC05,AVC06,AVC07,AVC08,AVC09,AVC10,AVC11,AVC12,SDC,SDC01,SDC02,SDC03,SDC04,SDC05,SDC06,SDC07,SDC08,SDC09,SDC10,SDC11,SDC12,RT,RT01,RT02,RT03,RT04,RT05,RT06,RT07,RT08,RT09,RT10,RT11,RT12,AVT,AVT01,AVT02,AVT03,AVT04,AVT05,AVT06,AVT07,AVT08,AVT09,AVT10,AVT11,AVT12,SDT,SDT01,SDT02,SDT03,SDT04,SDT05,SDT06,SDT07,SDT08,SDT09,SDT10,SDT11,SDT12
QQQ,2004-12-09,5380.5572,35.6580,3645.2159,0.0598,0.0091,-0.0282,0.0612,0.0102,0.0598,-0.0612,-0.0199,0.0373,-0.0561,0.0726,-0.0590,-0.0307,0.0527,0.0148,3988.7593,3334.4369,3063.4650,3581.3162,3547.1019,3265.7082,4381.2516,3714.7304,3854.9296,3534.4760,2978.3717,2808.1977,0.0097,0.0102,0.0105,0.0140,0.0114,0.0103,0.0103,0.0141,0.0118,0.0096,0.0104,0.0113,1.4281,1.0108,1.1119,1.1949,-1.0728,-0.8034,-0.6792,-0.2243,1.3639,-1.0552,-1.4763,0.9441,-0.6977,0.4862,0.4437,0.5578,0.5933,0.4384,0.6549,0.6729,0.6078,0.5369,0.5059,0.6657,0.6088,0.6897,1.4269,1.4704,1.4362,1.4605,1.3111,1.3829,0.9974,0.9353,1.4515,1.3018,1.1257,1.4261,1.2036,0.9300,1.0733,0.1773,1.0456,-1.2502,-0.6222,0.4393,-1.1287,0.8237,-1.3702,-1.0993,0.2259,-0.1573,0.1809,1.0780,-0.1626,-0.6343,0.4304,0.4948,0.1464,1.9561,1.4270,1.8989,1.8543,1.0548,0.8848,-1.1161,-0.9376,-0.7967,-0.7641,0.7568,-0.1571,-0.6798,-0.7935,0.3517,-0.4330,-1.2110,-1.1652,-1.1085
QQQ,2005-01-07,4745.6591,34.6512,3347.4223,-0.0282,0.0074,-0.0228,0.0598,0.0612,0.0102,0.0598,-0.0612,-0.0199,0.0373,-0.0561,0.0726,-0.0590,-0.0307,0.0527,3645.2159,3988.7593,3334.4369,3063.4650,3581.3162,3547.1019,3265.7082,4381.2516,3714.7304,3854.9296,3534.4760,2978.3717,0.0091,0.0097,0.0102,0.0105,0.0140,0.0114,0.0103,0.0103,0.0141,0.0118,0.0096,0.0104,-1.3965,1.4281,1.0108,1.1119,1.1949,-1.0728,-0.8034,-0.6792,-0.2243,1.3639,-1.0552,-1.4763,0.9441,0.4341,0.4862,0.4437,0.5578,0.5933,0.4384,0.6549,0.6729,0.6078,0.5369,0.5059,0.6657,0.6088,0.7184,1.4269,1.4704,1.4362,1.4605,1.3111,1.3829,0.9974,0.9353,1.4515,1.3018,1.1257,1.4261,-0.6134,0.9300,1.0733,0.1773,1.0456,-1.2502,-0.6222,0.4393,-1.1287,0.8237,-1.3702,-1.0993,0.2259,-0.7262,0.1809,1.0780,-0.1626,-0.6343,0.4304,0.4948,0.1464,1.9561,1.4270,1.8989,1.8543,1.0548,-1.7400,-1.1161,-0.9376,-0.7967,-0.7641,0.7568,-0.1571,-0.6798,-0.7935,0.3517,-0.4330,-1.2110,-1.1652
QQQ,2005-02-07,2695.3411,33.8602,3910.9878,-0.0228,0.0105,0.0003,-0.0282,0.0598,0.0612,0.0102,0.0598,-0.0612,-0.0199,0.0373,-0.0561,0.0726,-0.0590,-0.0307,3347.4223,3645.2159,3988.7593,3334.4369,3063.4650,3581.3162,3547.1019,3265.7082,4381.2516,3714.7304,3854.9296,3534.4760,0.0074,0.0091,0.0097,0.0102,0.0105,0.0140,0.0114,0.0103,0.0103,0.0141,0.0118,0.0096,-1.2747,-1.3965,1.4281,1.0108,1.1119,1.1949,-1.0728,-0.8034,-0.6792,-0.2243,1.3639,-1.0552,-1.4763,0.3387,0.4341,0.4862,0.4437,0.5578,0.5933,0.4384,0.6549,0.6729,0.6078,0.5369,0.5059,0.6657,1.4864,0.7184,1.4269,1.4704,1.4362,1.4605,1.3111,1.3829,0.9974,0.9353,1.4515,1.3018,1.1257,-0.5269,-0.6134,0.9300,1.0733,0.1773,1.0456,-1.2502,-0.6222,0.4393,-1.1287,0.8237,-1.3702,-1.0993,0.7541,-0.7262,0.1809,1.0780,-0.1626,-0.6343,0.4304,0.4948,0.1464,1.9561,1.4270,1.8989,1.8543,-0.1501,-1.7400,-1.1161,-0.9376,-0.7967,-0.7641,0.7568,-0.1571,-0.6798,-0.7935,0.3517,-0.4330,-1.2110
QQQ,2005-03-08,3375.9471,33.8692,3512.7117,0.0003,0.0096,-0.0313,-0.0228,-0.0282,0.0598,0.0612,0.0102,0.0598,-0.0612,-0.0199,0.0373,-0.0561,0.0726,-0.0590,3910.9878,3347.4223,3645.2159,3988.7593,3334.4369,3063.4650,3581.3162,3547.1019,3265.7082,4381.2516,3714.7304,3854.9296,0.0105,0.0074,0.0091,0.0097,0.0102,0.0105,0.0140,0.0114,0.0103,0.0103,0.0141,0.0118,-1.4445,-1.2747,-1.3965,1.4281,1.0108,1.1119,1.1949,-1.0728,-0.8034,-0.6792,-0.2243,1.3639,-1.0552,0.2612,0.3387,0.4341,0.4862,0.4437,0.5578,0.5933,0.4384,0.6549,0.6729,0.6078,0.5369,0.5059,1.3892,1.4864,0.7184,1.4269,1.4704,1.4362,1.4605,1.3111,1.3829,0.9974,0.9353,1.4515,1.3018,-0.1911,-0.5269,-0.6134,0.9300,1.0733,0.1773,1.0456,-1.2502,-0.6222,0.4393,-1.1287,0.8237,-1.3702,-0.2648,0.7541,-0.7262,0.1809,1.0780,-0.1626,-0.6343,0.4304,0.4948,0.1464,1.9561,1.4270,1.8989,-0.5092,-0.1501,-1.7400,-1.1161,-0.9376,-0.7967,-0.7641,0.7568,-0.1571,-0.6798,-0.7935,0.3517,-0.4330
QQQ,2005-04-06,2999.1649,32.8085,3628.8306,-0.0313,0.0075,-0.0211,0.0003,-0.0228,-0.0282,0.0598,0.0612,0.0102,0.0598,-0.0612,-0.0199,0.0373,-0.0561,0.0726,3512.7117,3910.9878,3347.4223,3645.2159,3988.7593,3334.4369,3063.4650,3581.3162,3547.1019,3265.7082,4381.2516,3714.7304,0.0096,0.0105,0.0074,0.0091,0.0097,0.0102,0.0105,0.0140,0.0114,0.0103,0.0103,0.0141,-0.2458,-1.4445,-1.2747,-1.3965,1.4281,1.0108,1.1119,1.1949,-1.0728,-0.8034,-0.6792,-0.2243,1.3639,0.1799,0.2612,0.3387,0.4341,0.4862,0.4437,0.5578,0.5933,0.4384,0.6549,0.6729,0.6078,0.5369,1.4687,1.3892,1.4864,0.7184,1.4269,1.4704,1.4362,1.4605,1.3111,1.3829,0.9974,0.9353,1.4515,-0.7173,-0.1911,-0.5269,-0.6134,0.9300,1.0733,0.1773,1.0456,-1.2502,-0.6222,0.4393,-1.1287,0.8237,0.0790,-0.2648,0.7541,-0.7262,0.1809,1.0780,-0.1626,-0.6343,0.4304,0.4948,0.1464,1.9561,1.4270,-1.4622,-0.5092,-0.1501,-1.7400,-1.1161,-0.9376,-0.7967,-0.7641,0.7568,-0.1571,-0.6798,-0.7935,0.3517
QQQ,2005-05-04,3232.8718,32.1164,3923.9256,-0.0211,0.0120,0.0820,-0.0313,0.0003,-0.0228,-0.0282,0.0598,0.0612,0.0102,0.0598,-0.0612,-0.0199,0.0373,-0.0561,3628.8306,3512.7117,3910.9878,3347.4223,3645.2159,3988.7593,3334.4369,3063.4650,3581.3162,3547.1019,3265.7082,4381.2516,0.0075,0.0096,0.0105,0.0074,0.0091,0.0097,0.0102,0.0105,0.0140,0.0114,0.0103,0.0103,-0.5357,-0.2458,-1.4445,-1.2747,-1.3965,1.4281,1.0108,1.1119,1.1949,-1.0728,-0.8034,-0.6792,-0.2243,0.0958,0.1799,0.2612,0.3387,0.4341,0.4862,0.4437,0.5578,0.5933,0.4384,0.6549,0.6729,0.6078,1.4142,1.4687,1.3892,1.4864,0.7184,1.4269,1.4704,1.4362,1.4605,1.3111,1.3829,0.9974,0.9353,-0.5938,-0.7173,-0.1911,-0.5269,-0.6134,0.9300,1.0733,0.1773,1.0456,-1.2502,-0.6222,0.4393,-1.1287,1.2754,0.0790,-0.2648,0.7541,-0.7262,0.1809,1.0780,-0.1626,-0.6343,0.4304,0.4948,0.1464,1.9561,1.0157,-1.4622,-0.5092,-0.1501,-1.7400,-1.1161,-0.9376,-0.7967,-0.7641,0.7568,-0.1571,-0.6798,-0.7935
QQQ,2005-06-02,2935.3185,34.7501,3346.6495,0.0820,0.0054,-0.0477,-0.0211,-0.0313,0.0003,-0.0228,-0.0282,0.0598,0.0612,0.0102,0.0598,-0.0612,-0.0199,0.0373,3923.9256,3628.8306,3512.7117,3910.9878,3347.4223,3645.2159,3988.7593,3334.4369,3063.4650,3581.3162,3547.1019,3265.7082,0.0120,0.0075,0.0096,0.0105,0.0074,0.0091,0.0097,0.0102,0.0105,0.0140,0.0114,0.0103,1.2420,-0.5357,-0.2458,-1.4445,-1.2747,-1.3965,1.4281,1.0108,1.1119,1.1949,-1.0728,-0.8034,-0.6792,0.1567,0.0958,0.1799,0.2612,0.3387,0.4341,0.4862,0.4437,0.5578,0.5933,0.4384,0.6549,0.6729,-1.1536,1.4142,1.4687,1.3892,1.4864,0.7184,1.4269,1.4704,1.4362,1.4605,1.3111,1.3829,0.9974,1.5984,-0.5938,-0.7173,-0.1911,-0.5269,-0.6134,0.9300,1.0733,0.1773,1.0456,-1.2502,-0.6222,0.4393,-0.8048,1.2754,0.0790,-0.2648,0.7541,-0.7262,0.1809,1.0780,-0.1626,-0.6343,0.4304,0.4948,0.1464,-1.9162,1.0157,-1.4622,-0.5092,-0.1501,-1.7400,-1.1161,-0.9376,-0.7967,-0.7641,0.7568,-0.1571,-0.6798
QQQ,2005-06-30,3229.4200,33.0908,3300.1856,-0.0477,0.0066,0.0761,0.0820,-0.0211,-0.0313,0.0003,-0.0228,-0.0282,0.0598,0.0612,0.0102,0.0598,-0.0612,-0.0199,3346.6495,3923.9256,3628.8306,3512.7117,3910.9878,3347.4223,3645.2159,3988.7593,3334.4369,3063.4650,3581.3162,3547.1019,0.0054,0.0120,0.0075,0.0096,0.0105,0.0074,0.0091,0.0097,0.0102,0.0105,0.0140,0.0114,-1.2069,1.2420,-0.5357,-0.2458,-1.4445,-1.2747,-1.3965,1.4281,1.0108,1.1119,1.1949,-1.0728,-0.8034,0.2959,0.1567,0.0958,0.1799,0.2612,0.3387,0.4341,0.4862,0.4437,0.5578,0.5933,0.4384,0.6549,1.0269,-1.1536,1.4142,1.4687,1.3892,1.4864,0.7184,1.4269,1.4704,1.4362,1.4605,1.3111,1.3829,-1.0823,1.5984,-0.5938,-0.7173,-0.1911,-0.5269,-0.6134,0.9300,1.0733,0.1773,1.0456,-1.2502,-0.6222,-0.8647,-0.8048,1.2754,0.0790,-0.2648,0.7541,-0.7262,0.1809,1.0780,-0.1626,-0.6343,0.4304,0.4948,-1.1647,-1.9162,1.0157,-1.4622,-0.5092,-0.1501,-1.7400,-1.1161,-0.9376,-0.7967,-0.7641,0.7568,-0.1571
QQQ,2005-07-29,2957.6434,35.6099,3126.0866,0.0761,0.0067,-0.0283,-0.0477,0.0820,-0.0211,-0.0313,0.0003,-0.0228,-0.0282,0.0598,0.0612,0.0102,0.0598,-0.0612,3300.1856,3346.6495,3923.9256,3628.8306,3512.7117,3910.9878,3347.4223,3645.2159,3988.7593,3334.4369,3063.4650,3581.3162,0.0066,0.0054,0.0120,0.0075,0.0096,0.0105,0.0074,0.0091,0.0097,0.0102,0.0105,0.0140,1.4097,-1.2069,1.2420,-0.5357,-0.2458,-1.4445,-1.2747,-1.3965,1.4281,1.0108,1.1119,1.1949,-1.0728,0.0956,0.2959,0.1567,0.0958,0.1799,0.2612,0.3387,0.4341,0.4862,0.4437,0.5578,0.5933,0.4384,1.3929,1.0269,-1.1536,1.4142,1.4687,1.3892,1.4864,0.7184,1.4269,1.4704,1.4362,1.4605,1.3111,1.2435,-1.0823,1.5984,-0.5938,-0.7173,-0.1911,-0.5269,-0.6134,0.9300,1.0733,0.1773,1.0456,-1.2502,-1.2341,-0.8647,-0.8048,1.2754,0.0790,-0.2648,0.7541,-0.7262,0.1809,1.0780,-0.1626,-0.6343,0.4304,-1.0470,-1.1647,-1.9162,1.0157,-1.4622,-0.5092,-0.1501,-1.7400,-1.1161,-0.9376,-0.7967,-0.7641,0.7568
QQQ,2005-08-26,2455.3133,34.6023,2857.2709,-0.0283,0.0069,0.0078,0.0761,-0.0477,0.0820,-0.0211,-0.0313,0.0003,-0.0228,-0.0282,0.0598,0.0612,0.0102,0.0598,3126.0866,3300.1856,3346.6495,3923.9256,3628.8306,3512.7117,3910.9878,3347.4223,3645.2159,3988.7593,3334.4369,3063.4650,0.0067,0.0066,0.0054,0.0120,0.0075,0.0096,0.0105,0.0074,0.0091,0.0097,0.0102,0.0105,-0.4573,1.4097,-1.2069,1.2420,-0.5357,-0.2458,-1.4445,-1.2747,-1.3965,1.4281,1.0108,1.1119,1.1949,0.0959,0.0956,0.2959,0.1567,0.0958,0.1799,0.2612,0.3387,0.4341,0.4862,0.4437,0.5578,0.5933,1.4128,1.3929,1.0269,-1.1536,1.4142,1.4687,1.3892,1.4864,0.7184,1.4269,1.4704,1.4362,1.4605,-0.7898,1.2435,-1.0823,1.5984,-0.5938,-0.7173,-0.1911,-0.5269,-0.6134,0.9300,1.0733,0.1773,1.0456,-1.8566,-1.2341,-0.8647,-0.8048,1.2754,0.0790,-0.2648,0.7541,-0.7262,0.1809,1.0780,-0.1626,-0.6343,-0.8050,-1.0470,-1.1647,-1.9162,1.0157,-1.4622,-0.5092,-0.1501,-1.7400,-1.1161,-0.9376,-0.7967,-0.7641
QQQ,2005-09-26,2687.1376,34.8722,3121.6428,0.0078,0.0066,0.0103,-0.0283,0.0761,-0.0477,0.0820,-0.0211,-0.0313,0.0003,-0.0228,-0.0282,0.0598,0.0612,0.0102,2857.2709,3126.0866,3300.1856,3346.6495,3923.9256,3628.8306,3512.7117,3910.9878,3347.4223,3645.2159,3988.7593,3334.4369,0.0069,0.0067,0.0066,0.0054,0.0120,0.0075,0.0096,0.0105,0.0074,0.0091,0.0097,0.0102,-0.6131,-0.4573,1.4097,-1.2069,1.2420,-0.5357,-0.2458,-1.4445,-1.2747,-1.3965,1.4281,1.0108,1.1119,0.0295,0.0959,0.0956,0.2959,0.1567,0.0958,0.1799,0.2612,0.3387,0.4341,0.4862,0.4437,0.5578,-0.2369,1.4128,1.3929,1.0269,-1.1536,1.4142,1.4687,1.3892,1.4864,0.7184,1.4269,1.4704,1.4362,-0.0248,-0.7898,1.2435,-1.0823,1.5984,-0.5938,-0.7173,-0.1911,-0.5269,-0.6134,0.9300,1.0733,0.1773,-0.9923,-1.8566,-1.2341,-0.8647,-0.8048,1.2754,0.0790,-0.2648,0.7541,-0.7262,0.1809,1.0780,-0.1626,-0.7855,-0.8050,-1.0470,-1.1647,-1.9162,1.0157,-1.4622,-0.5092,-0.1501,-1.7400,-1.1161,-0.9376,-0.7967
QQQ,2005-10-24,4339.7464,35.2320,4024.8146,0.0103,0.0097,0.0610,0.0078,-0.0283,0.0761,-0.0477,0.0820,-0.0211,-0.0313,0.0003,-0.0228,-0.0282,0.0598,0.0612,3121.6428,2857.2709,3126.0866,3300.1856,3346.6495,3923.9256,3628.8306,3512.7117,3910.9878,3347.4223,3645.2159,3988.7593,0.0066,0.0069,0.0067,0.0066,0.0054,0.0120,0.0075,0.0096,0.0105,0.0074,0.0091,0.0097,1.4134,-0.6131,-0.4573,1.4097,-1.2069,1.2420,-0.5357,-0.2458,-1.4445,-1.2747,-1.3965,1.4281,1.0108,0.0564,0.0295,0.0959,0.0956,0.2959,0.1567,0.0958,0.1799,0.2612,0.3387,0.4341,0.4862,0.4437,0.0352,-0.2369,1.4128,1.3929,1.0269,-1.1536,1.4142,1.4687,1.3892,1.4864,0.7184,1.4269,1.4704,0.1254,-0.0248,-0.7898,1.2435,-1.0823,1.5984,-0.5938,-0.7173,-0.1911,-0.5269,-0.6134,0.9300,1.0733,1.5094,-0.9923,-1.8566,-1.2341,-0.8647,-0.8048,1.2754,0.0790,-0.2648,0.7541,-0.7262,0.1809,1.0780,0.7741,-0.7855,-0.8050,-1.0470,-1.1647,-1.9162,1.0157,-1.4622,-0.5092,-0.1501,-1.7400,-1.1161,-0.9376
QQQ,2005-11-21,2897.3396,37.3823,3632.7483,0.0610,0.0083,-0.0121,0.0103,0.0078,-0.0283,0.0761,-0.0477,0.0820,-0.0211,-0.0313,0.0003,-0.0228,-0.0282,0.0598,4024.8146,3121.6428,2857.2709,3126.0866,3300.1856,3346.6495,3923.9256,3628.8306,3512.7117,3910.9878,3347.4223,3645.2159,0.0097,0.0066,0.0069,0.0067,0.0066,0.0054,0.0120,0.0075,0.0096,0.0105,0.0074,0.0091,1.0230,1.4134,-0.6131,-0.4573,1.4097,-1.2069,1.2420,-0.5357,-0.2458,-1.4445,-1.2747,-1.3965,1.4281,0.1649,0.0564,0.0295,0.0959,0.0956,0.2959,0.1567,0.0958,0.1799,0.2612,0.3387,0.4341,0.4862,1.1565,0.0352,-0.2369,1.4128,1.3929,1.0269,-1.1536,1.4142,1.4687,1.3892,1.4864,0.7184,1.4269,1.2578,0.1254,-0.0248,-0.7898,1.2435,-1.0823,1.5984,-0.5938,-0.7173,-0.1911,-0.5269,-0.6134,0.9300,0.4290,1.5094,-0.9923,-1.8566,-1.2341,-0.8647,-0.8048,1.2754,0.0790,-0.2648,0.7541,-0.7262,0.1809,0.1227,0.7741,-0.7855,-0.8050,-1.0470,-1.1647,-1.9162,1.0157,-1.4622,-0.5092,-0.1501,-1.7400,-1.1161
QQQ,2005-12-20,2877.0529,36.9314,3028.4195,-0.0121,0.0071,0.0073,0.0610,0.0103,0.0078,-0.0283,0.0761,-0.0477,0.0820,-0.0211,-0.0313,0.0003,-0.0228,-0.0282,3632.7483,4024.8146,3121.6428,2857.2709,3126.0866,3300.1856,3346.6495,3923.9256,3628.8306,3512.7117,3910.9878,3347.4223,0.0083,0.0097,0.0066,0.0069,0.0067,0.0066,0.0054,0.0120,0.0075,0.0096,0.0105,0.0074,-1.4170,1.0230,1.4134,-0.6131,-0.4573,1.4097,-1.2069,1.2420,-0.5357,-0.2458,-1.4445,-1.2747,-1.3965,0.0927,0.1649,0.0564,0.0295,0.0959,0.0956,0.2959,0.1567,0.0958,0.1799,0.2612,0.3387,0.4341,1.2515,1.1565,0.0352,-0.2369,1.4128,1.3929,1.0269,-1.1536,1.4142,1.4687,1.3892,1.4864,0.7184,-0.4163,1.2578,0.1254,-0.0248,-0.7898,1.2435,-1.0823,1.5984,-0.5938,-0.7173,-0.1911,-0.5269,-0.6134,-1.1045,0.4290,1.5094,-0.9923,-1.8566,-1.2341,-0.8647,-0.8048,1.2754,0.0790,-0.2648,0.7541,-0.7262,-0.5094,0.1227,0.7741,-0.7855,-0.8050,-1.0470,-1.1647,-1.9162,1.0157,-1.4622,-0.5092,-0.1501,-1.7400
QQQ,2006-01-20,7778.4878,37.2019,3529.4477,0.0073,0.0113,-0.0010,-0.0121,0.0610,0.0103,0.0078,-0.0283,0.0761,-0.0477,0.0820,-0.0211,-0.0313,0.0003,-0.0228,3028.4195,3632.7483,4024.8146,3121.6428,2857.2709,3126.0866,3300.1856,3346.6495,3923.9256,3628.8306,3512.7117,3910.9878,0.0071,0.0083,0.0097,0.0066,0.0069,0.0067,0.0066,0.0054,0.0120,0.0075,0.0096,0.0105,0.0375,-1.4170,1.0230,1.4134,-0.6131,-0.4573,1.4097,-1.2069,1.2420,-0.5357,-0.2458,-1.4445,-1.2747,0.2482,0.0927,0.1649,0.0564,0.0295,0.0959,0.0956,0.2959,0.1567,0.0958,0.1799,0.2612,0.3387,1.4577,1.2515,1.1565,0.0352,-0.2369,1.4128,1.3929,1.0269,-1.1536,1.4142,1.4687,1.3892,1.4864,-0.0320,-0.4163,1.2578,0.1254,-0.0248,-0.7898,1.2435,-1.0823,1.5984,-0.5938,-0.7173,-0.1911,-0.5269,0.3091,-1.1045,0.4290,1.5094,-0.9923,-1.8566,-1.2341,-0.8647,-0.8048,1.2754,0.0790,-0.2648,0.7541,1.5049,-0.5094,0.1227,0.7741,-0.7855,-0.8050,-1.0470,-1.1647,-1.9162,1.0157,-1.4622,-0.5092,-0.1501
QQQ,2006-02-17,3369.7499,37.1659,3781.0299,-0.0010,0.0088,0.0090,0.0073,-0.0121,0.0610,0.0103,0.0078,-0.0283,0.0761,-0.0477,0.0820,-0.0211,-0.0313,0.0003,3529.4477,3028.4195,3632.7483,4024.8146,3121.6428,2857.2709,3126.0866,3300.1856,3346.6495,3923.9256,3628.8306,3512.7117,0.0113,0.0071,0.0083,0.0097,0.0066,0.0069,0.0067,0.0066,0.0054,0.0120,0.0075,0.0096,-1.2245,0.0375,-1.4170,1.0230,1.4134,-0.6131,-0.4573,1.4097,-1.2069,1.2420,-0.5357,-0.2458,-1.4445,0.1233,0.2482,0.0927,0.1649,0.0564,0.0295,0.0959,0.0956,0.2959,0.1567,0.0958,0.1799,0.2612,1.4093,1.4577,1.2515,1.1565,0.0352,-0.2369,1.4128,1.3929,1.0269,-1.1536,1.4142,1.4687,1.3892,-0.2230,-0.0320,-0.4163,1.2578,0.1254,-0.0248,-0.7898,1.2435,-1.0823,1.5984,-0.5938,-0.7173,-0.1911,0.9156,0.3091,-1.1045,0.4290,1.5094,-0.9923,-1.8566,-1.2341,-0.8647,-0.8048,1.2754,0.0790,-0.2648,0.3449,1.5049,-0.5094,0.1227,0.7741,-0.7855,-0.8050,-1.0470,-1.1647,-1.9162,1.0157,-1.4622,-0.5092
QQQ,2006-03-20,2502.9761,37.4988,3685.9000,0.0090,0.0089,0.0219,-0.0010,0.0073,-0.0121,0.0610,0.0103,0.0078,-0.0283,0.0761,-0.0477,0.0820,-0.0211,-0.0313,3781.0299,3529.4477,3028.4195,3632.7483,4024.8146,3121.6428,2857.2709,3126.0866,3300.1856,3346.6495,3923.9256,3628.8306,0.0088,0.0113,0.0071,0.0083,0.0097,0.0066,0.0069,0.0067,0.0066,0.0054,0.0120,0.0075,-1.0665,-1.2245,0.0375,-1.4170,1.0230,1.4134,-0.6131,-0.4573,1.4097,-1.2069,1.2420,-0.5357,-0.2458,0.2389,0.1233,0.2482,0.0927,0.1649,0.0564,0.0295,0.0959,0.0956,0.2959,0.1567,0.0958,0.1799,1.1651,1.4093,1.4577,1.2515,1.1565,0.0352,-0.2369,1.4128,1.3929,1.0269,-1.1536,1.4142,1.4687,-0.0729,-0.2230,-0.0320,-0.4163,1.2578,0.1254,-0.0248,-0.7898,1.2435,-1.0823,1.5984,-0.5938,-0.7173,0.6409,0.9156,0.3091,-1.1045,0.4290,1.5094,-0.9923,-1.8566,-1.2341,-0.8647,-0.8048,1.2754,0.0790,0.3338,0.3449,1.5049,-0.5094,0.1227,0.7741,-0.7855,-0.8050,-1.0470,-1.1647,-1.9162,1.0157,-1.4622
QQQ,2006-04-18,5277.4255,38.3201,3872.1433,0.0219,0.0083,-0.0612,0.0090,-0.0010,0.0073,-0.0121,0.0610,0.0103,0.0078,-0.0283,0.0761,-0.0477,0.0820,-0.0211,3685.9000,3781.0299,3529.4477,3028.4195,3632.7483,4024.8146,3121.6428,2857.2709,3126.0866,3300.1856,3346.6495,3923.9256,0.0089,0.0088,0.0113,0.0071,0.0083,0.0097,0.0066,0.0069,0.0067,0.0066,0.0054,0.0120,0.6659,-1.0665,-1.2245,0.0375,-1.4170,1.0230,1.4134,-0.6131,-0.4573,1.4097,-1.2069,1.2420,-0.5357,0.1946,0.2389,0.1233,0.2482,0.0927,0.1649,0.0564,0.0295,0.0959,0.0956,0.2959,0.1567,0.0958,1.1326,1.1651,1.4093,1.4577,1.2515,1.1565,0.0352,-0.2369,1.4128,1.3929,1.0269,-1.1536,1.4142,0.1603,-0.0729,-0.2230,-0.0320,-0.4163,1.2578,0.1254,-0.0248,-0.7898,1.2435,-1.0823,1.5984,-0.5938,1.1691,0.6409,0.9156,0.3091,-1.1045,0.4290,1.5094,-0.9923,-1.8566,-1.2341,-0.8647,-0.8048,1.2754,0.2570,0.3338,0.3449,1.5049,-0.5094,0.1227,0.7741,-0.7855,-0.8050,-1.0470,-1.1647,-1.9162,1.0157
QQQ,2006-05-16,5277.3645,35.9736,4055.3347,-0.0612,0.0080,-0.0559,0.0219,0.0090,-0.0010,0.0073,-0.0121,0.0610,0.0103,0.0078,-0.0283,0.0761,-0.0477,0.0820,3872.1433,3685.9000,3781.0299,3529.4477,3028.4195,3632.7483,4024.8146,3121.6428,2857.2709,3126.0866,3300.1856,3346.6495,0.0083,0.0089,0.0088,0.0113,0.0071,0.0083,0.0097,0.0066,0.0069,0.0067,0.0066,0.0054,-1.2991,0.6659,-1.0665,-1.2245,0.0375,-1.4170,1.0230,1.4134,-0.6131,-0.4573,1.4097,-1.2069,1.2420,0.1375,0.1946,0.2389,0.1233,0.2482,0.0927,0.1649,0.0564,0.0295,0.0959,0.0956,0.2959,0.1567,1.0966,1.1326,1.1651,1.4093,1.4577,1.2515,1.1565,0.0352,-0.2369,1.4128,1.3929,1.0269,-1.1536,-1.6432,0.1603,-0.0729,-0.2230,-0.0320,-0.4163,1.2578,0.1254,-0.0248,-0.7898,1.2435,-1.0823,1.5984,1.3649,1.1691,0.6409,0.9156,0.3091,-1.1045,0.4290,1.5094,-0.9923,-1.8566,-1.2341,-0.8647,-0.8048,-0.0261,0.2570,0.3338,0.3449,1.5049,-0.5094,0.1227,0.7741,-0.7855,-0.8050,-1.0470,-1.1647,-1.9162
QQQ,2006-06-14,7596.6242,33.9610,6060.7531,-0.0559,0.0119,-0.0344,-0.0612,0.0219,0.0090,-0.0010,0.0073,-0.0121,0.0610,0.0103,0.0078,-0.0283,0.0761,-0.0477,4055.3347,3872.1433,3685.9000,3781.0299,3529.4477,3028.4195,3632.7483,4024.8146,3121.6428,2857.2709,3126.0866,3300.1856,0.0080,0.0083,0.0089,0.0088,0.0113,0.0071,0.0083,0.0097,0.0066,0.0069,0.0067,0.0066,0.1018,-1.2991,0.6659,-1.0665,-1.2245,0.0375,-1.4170,1.0230,1.4134,-0.6131,-0.4573,1.4097,-1.2069,0.0796,0.1375,0.1946,0.2389,0.1233,0.2482,0.0927,0.1649,0.0564,0.0295,0.0959,0.0956,0.2959,0.7029,1.0966,1.1326,1.1651,1.4093,1.4577,1.2515,1.1565,0.0352,-0.2369,1.4128,1.3929,1.0269,-1.4540,-1.6432,0.1603,-0.0729,-0.2230,-0.0320,-0.4163,1.2578,0.1254,-0.0248,-0.7898,1.2435,-1.0823,2.7864,1.3649,1.1691,0.6409,0.9156,0.3091,-1.1045,0.4290,1.5094,-0.9923,-1.8566,-1.2341,-0.8647,1.9439,-0.0261,0.2570,0.3338,0.3449,1.5049,-0.5094,0.1227,0.7741,-0.7855,-0.8050,-1.0470,-1.1647
